Appearances,Blocked shots,Assists,Passes per match,Big chances created,Crosses,Offsides,Hit woodwork,Shots,Shots on target,Shooting accuracy %,Big chances missed,Position_Defender,Position_Forward,Position_Goalkeeper,Position_Midfielder,Assists per Appearance,HighScorer
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,False
1,1.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0.0,False
16,3.0,0,15.31,1.0,2.0,10.0,1.0,25.0,11.0,44.0,3.0,0,1,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
2,0.0,0,8.5,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0,0,0,1,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
36,7.0,8,27.47,10.0,167.0,12.0,2.0,45.0,19.0,42.0,6.0,0,0,0,1,0.2222222222222222,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
0,,0,0.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
0,,0,0.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
7,0.0,0,33.14,0.0,0.0,0.0,1.0,5.0,1.0,20.0,1.0,1,0,0,0,0.0,False
27,6.0,3,28.37,1.0,11.0,7.0,0.0,33.0,16.0,48.0,9.0,0,0,0,1,0.1111111111111111,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
0,,0,0.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
4,1.0,0,46.5,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
0,,0,0.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
22,5.0,3,13.77,0.0,21.0,3.0,0.0,16.0,6.0,38.0,3.0,0,1,0,0,0.13636363636363635,False
0,,0,0.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
22,2.0,1,24.45,1.0,6.0,3.0,0.0,10.0,2.0,20.0,0.0,0,0,0,1,0.045454545454545456,False
0,,0,0.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,False
0,,0,0.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
12,0.0,0,24.25,0.0,21.0,1.0,0.0,,,,,1,0,0,0,0.0,False
30,0.0,1,60.07,0.0,2.0,2.0,1.0,,,,,1,0,0,0,0.03333333333333333,False
28,0.0,0,39.39,1.0,26.0,1.0,0.0,,,,,1,0,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
4,0.0,1,33.25,2.0,27.0,0.0,0.0,5.0,2.0,40.0,0.0,0,0,0,1,0.25,False
23,12.0,3,25.04,4.0,58.0,5.0,1.0,23.0,6.0,26.0,0.0,0,1,0,0,0.13043478260869565,False
1,0.0,0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,False
0,,0,0.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
38,2.0,4,72.76,4.0,6.0,0.0,0.0,14.0,7.0,50.0,1.0,0,0,0,1,0.10526315789473684,False
1,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,False
25,20.0,2,20.16,6.0,13.0,9.0,0.0,59.0,25.0,42.0,9.0,0,1,0,0,0.08,True
29,12.0,4,17.28,3.0,19.0,18.0,1.0,57.0,27.0,47.0,6.0,0,1,0,0,0.13793103448275862,True
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
36,10.0,0,20.11,2.0,122.0,9.0,0.0,47.0,17.0,36.0,7.0,0,1,0,0,0.0,False
13,1.0,0,24.38,0.0,1.0,1.0,0.0,,,,,1,0,0,0,0.0,False
30,8.0,2,19.83,3.0,69.0,0.0,0.0,15.0,3.0,20.0,1.0,0,1,0,0,0.06666666666666667,False
1,0.0,0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0,1,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
10,0.0,0,20.4,0.0,1.0,0.0,0.0,,,,,1,0,0,0,0.0,False
21,8.0,1,11.05,6.0,30.0,0.0,1.0,18.0,3.0,17.0,2.0,0,1,0,0,0.047619047619047616,False
0,,0,0.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
32,12.0,2,53.0,4.0,144.0,1.0,1.0,,,,,1,0,0,0,0.0625,False
2,0.0,0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
0,,0,0.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
4,1.0,0,8.75,0.0,1.0,1.0,0.0,4.0,2.0,50.0,2.0,0,1,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
0,,0,0.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
0,,0,0.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
28,10.0,3,66.21,8.0,72.0,2.0,2.0,,,,,1,0,0,0,0.10714285714285714,False
33,5.0,1,52.15,0.0,116.0,0.0,0.0,14.0,4.0,29.0,0.0,0,0,0,1,0.030303030303030304,False
1,,0,12.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
31,8.0,2,18.77,4.0,12.0,6.0,0.0,44.0,21.0,48.0,4.0,0,1,0,0,0.06451612903225806,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
37,,1,29.95,0.0,,,0.0,,,,,0,0,1,0,0.02702702702702703,False
24,7.0,2,40.25,3.0,7.0,1.0,0.0,19.0,9.0,47.0,1.0,0,0,0,1,0.08333333333333333,False
7,0.0,0,26.0,0.0,9.0,0.0,0.0,,,,,1,0,0,0,0.0,False
28,0.0,1,63.68,3.0,3.0,0.0,0.0,14.0,9.0,64.0,2.0,0,0,0,1,0.03571428571428571,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
23,3.0,1,45.83,4.0,59.0,3.0,0.0,,,,,1,0,0,0,0.043478260869565216,False
9,0.0,0,64.89,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
0,,0,0.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
11,1.0,0,10.18,0.0,13.0,0.0,0.0,4.0,2.0,50.0,1.0,0,1,0,0,0.0,False
35,28.0,14,25.94,14.0,38.0,13.0,9.0,137.0,53.0,39.0,13.0,0,1,0,0,0.4,True
30,3.0,2,50.97,2.0,8.0,0.0,0.0,10.0,3.0,30.0,1.0,0,0,0,1,0.06666666666666667,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
0,,0,0.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
2,0.0,0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0.0,False
35,1.0,1,55.4,2.0,1.0,0.0,0.0,,,,,1,0,0,0,0.02857142857142857,False
5,3.0,0,7.2,0.0,7.0,1.0,1.0,6.0,0.0,0.0,0.0,0,0,0,1,0.0,False
10,6.0,0,35.6,1.0,3.0,0.0,0.0,9.0,2.0,22.0,0.0,0,0,0,1,0.0,False
2,,0,26.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
1,0.0,0,3.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
4,0.0,0,10.5,0.0,6.0,1.0,0.0,,,,,1,0,0,0,0.0,False
1,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
3,,0,26.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
18,2.0,1,41.39,1.0,0.0,0.0,0.0,,,,,1,0,0,0,0.05555555555555555,False
11,0.0,0,4.45,0.0,1.0,3.0,1.0,3.0,1.0,33.0,1.0,0,1,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
35,7.0,5,41.91,3.0,63.0,6.0,1.0,36.0,11.0,31.0,0.0,0,0,0,1,0.14285714285714285,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
17,5.0,0,45.24,0.0,1.0,0.0,0.0,,,,,1,0,0,0,0.0,False
1,0.0,0,62.0,0.0,1.0,0.0,0.0,,,,,1,0,0,0,0.0,False
1,0.0,0,44.0,0.0,1.0,0.0,0.0,,,,,1,0,0,0,0.0,False
36,4.0,0,35.75,0.0,3.0,1.0,1.0,,,,,1,0,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
36,2.0,0,35.53,1.0,3.0,0.0,1.0,7.0,2.0,29.0,1.0,0,0,0,1,0.0,False
27,9.0,1,65.26,3.0,6.0,0.0,0.0,23.0,4.0,17.0,0.0,0,0,0,1,0.037037037037037035,False
0,,0,0.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
16,3.0,0,28.44,1.0,18.0,1.0,0.0,,,,,1,0,0,0,0.0,False
11,3.0,0,32.73,0.0,11.0,0.0,0.0,8.0,2.0,25.0,0.0,0,0,0,1,0.0,False
31,5.0,2,16.58,2.0,3.0,8.0,1.0,45.0,29.0,64.0,9.0,0,1,0,0,0.06451612903225806,True
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
30,8.0,1,30.77,4.0,12.0,3.0,1.0,22.0,5.0,23.0,0.0,0,0,0,1,0.03333333333333333,False
23,6.0,0,14.7,2.0,23.0,0.0,3.0,21.0,9.0,43.0,0.0,0,0,0,1,0.0,False
11,3.0,1,34.0,2.0,34.0,1.0,0.0,,,,,1,0,0,0,0.09090909090909091,False
0,,0,0.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
17,2.0,1,21.76,1.0,3.0,3.0,0.0,12.0,3.0,25.0,1.0,0,0,0,1,0.058823529411764705,False
16,2.0,0,79.63,1.0,1.0,2.0,0.0,,,,,1,0,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
19,4.0,0,32.68,0.0,3.0,0.0,1.0,,,,,1,0,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
2,0.0,0,42.5,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
0,,0,0.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
28,6.0,0,31.68,1.0,4.0,0.0,0.0,19.0,3.0,16.0,0.0,0,0,0,1,0.0,False
35,,0,28.49,0.0,,,0.0,,,,,0,0,1,0,0.0,False
1,0.0,0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,False
29,0.0,1,64.34,0.0,1.0,1.0,0.0,,,,,1,0,0,0,0.034482758620689655,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
16,12.0,4,39.56,3.0,38.0,6.0,0.0,42.0,22.0,52.0,2.0,0,0,0,1,0.25,False
18,2.0,0,21.28,0.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0,0,0,0,1,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
15,3.0,0,47.87,1.0,2.0,0.0,0.0,,,,,1,0,0,0,0.0,False
38,,0,23.63,0.0,,,0.0,,,,,0,0,1,0,0.0,False
18,3.0,1,31.67,2.0,31.0,0.0,0.0,15.0,6.0,40.0,1.0,0,0,0,1,0.05555555555555555,False
31,10.0,0,23.42,2.0,9.0,3.0,0.0,35.0,10.0,29.0,5.0,0,0,0,1,0.0,False
0,,0,0.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
8,0.0,0,33.13,0.0,1.0,0.0,0.0,,,,,1,0,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
34,22.0,4,30.85,9.0,134.0,12.0,3.0,69.0,23.0,33.0,4.0,0,1,0,0,0.11764705882352941,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
0,,0,0.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
8,1.0,0,21.5,0.0,22.0,0.0,0.0,,,,,1,0,0,0,0.0,False
34,3.0,1,35.12,7.0,84.0,0.0,1.0,,,,,1,0,0,0,0.029411764705882353,False
30,5.0,4,18.97,3.0,26.0,3.0,0.0,18.0,6.0,33.0,1.0,0,1,0,0,0.13333333333333333,False
28,6.0,2,35.68,1.0,71.0,1.0,0.0,20.0,5.0,25.0,2.0,0,0,0,1,0.07142857142857142,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
21,13.0,1,18.86,2.0,11.0,0.0,0.0,24.0,3.0,13.0,1.0,0,0,0,1,0.047619047619047616,False
0,,0,0.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
31,26.0,5,32.9,6.0,106.0,5.0,2.0,75.0,23.0,31.0,0.0,0,0,0,1,0.16129032258064516,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
34,9.0,1,65.5,0.0,3.0,1.0,1.0,,,,,1,0,0,0,0.029411764705882353,False
27,16.0,6,37.19,8.0,81.0,7.0,3.0,58.0,22.0,38.0,5.0,0,1,0,0,0.2222222222222222,False
26,3.0,0,24.92,1.0,20.0,2.0,0.0,12.0,4.0,33.0,1.0,0,0,0,1,0.0,False
15,4.0,0,12.0,0.0,0.0,2.0,0.0,21.0,8.0,38.0,3.0,0,1,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
35,23.0,7,28.8,11.0,60.0,31.0,3.0,94.0,36.0,38.0,18.0,0,1,0,0,0.2,True
13,1.0,0,22.31,0.0,28.0,0.0,0.0,,,,,1,0,0,0,0.0,False
13,1.0,0,23.15,0.0,13.0,0.0,0.0,,,,,1,0,0,0,0.0,False
21,10.0,1,34.14,1.0,120.0,2.0,1.0,22.0,4.0,18.0,1.0,0,0,0,1,0.047619047619047616,False
10,1.0,0,62.9,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
22,10.0,3,21.86,4.0,8.0,15.0,0.0,43.0,21.0,49.0,10.0,0,1,0,0,0.13636363636363635,False
0,,0,0.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
12,1.0,2,39.67,3.0,41.0,1.0,0.0,,,,,1,0,0,0,0.16666666666666666,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
9,1.0,2,31.78,1.0,13.0,2.0,0.0,5.0,4.0,80.0,0.0,0,0,0,1,0.2222222222222222,False
7,1.0,0,6.71,0.0,1.0,5.0,0.0,4.0,2.0,50.0,0.0,0,1,0,0,0.0,False
33,14.0,6,28.48,11.0,145.0,13.0,3.0,65.0,28.0,43.0,2.0,0,1,0,0,0.18181818181818182,True
20,2.0,0,50.8,2.0,4.0,0.0,0.0,6.0,3.0,50.0,0.0,0,0,0,1,0.0,False
10,1.0,2,54.6,3.0,0.0,0.0,0.0,,,,,1,0,0,0,0.2,False
5,0.0,0,27.8,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
33,22.0,2,19.7,6.0,11.0,12.0,0.0,71.0,26.0,37.0,11.0,0,1,0,0,0.06060606060606061,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
18,2.0,2,42.89,2.0,10.0,0.0,0.0,6.0,0.0,0.0,0.0,0,0,0,1,0.1111111111111111,False
23,6.0,0,19.13,1.0,4.0,4.0,1.0,30.0,13.0,43.0,8.0,0,1,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
16,1.0,0,20.69,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
0,,0,0.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
37,11.0,5,36.95,6.0,52.0,1.0,1.0,45.0,11.0,24.0,2.0,0,0,0,1,0.13513513513513514,False
35,20.0,1,25.97,1.0,21.0,17.0,1.0,71.0,24.0,34.0,6.0,0,1,0,0,0.02857142857142857,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
36,7.0,5,30.72,8.0,242.0,2.0,1.0,26.0,9.0,35.0,0.0,0,0,0,1,0.1388888888888889,False
32,11.0,1,40.56,3.0,12.0,1.0,0.0,26.0,8.0,31.0,1.0,0,0,0,1,0.03125,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
30,1.0,0,37.4,2.0,0.0,1.0,1.0,,,,,1,0,0,0,0.0,False
1,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,False
31,,0,29.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
35,,0,30.86,0.0,,,0.0,,,,,0,0,1,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
0,,0,0.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
31,6.0,1,41.74,3.0,38.0,0.0,0.0,19.0,7.0,37.0,1.0,0,0,0,1,0.03225806451612903,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,False
26,4.0,1,32.96,1.0,34.0,0.0,0.0,12.0,3.0,25.0,0.0,0,0,0,1,0.038461538461538464,False
24,2.0,0,52.38,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
19,8.0,0,20.37,1.0,12.0,2.0,0.0,20.0,8.0,40.0,3.0,0,1,0,0,0.0,False
36,4.0,2,46.64,0.0,5.0,3.0,0.0,,,,,1,0,0,0,0.05555555555555555,False
19,0.0,1,31.53,0.0,27.0,0.0,0.0,,,,,1,0,0,0,0.05263157894736842,False
27,12.0,3,14.0,4.0,4.0,3.0,1.0,59.0,20.0,34.0,4.0,0,1,0,0,0.1111111111111111,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
12,5.0,0,21.92,0.0,11.0,2.0,0.0,13.0,3.0,23.0,1.0,0,0,0,1,0.0,False
23,2.0,0,43.91,0.0,2.0,0.0,1.0,9.0,3.0,33.0,0.0,0,0,0,1,0.0,False
37,36.0,5,34.14,12.0,29.0,13.0,1.0,126.0,52.0,41.0,19.0,0,1,0,0,0.13513513513513514,True
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
1,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
0,,0,0.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,False
3,0.0,0,1.67,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
36,23.0,5,47.28,13.0,170.0,4.0,3.0,82.0,27.0,33.0,3.0,0,0,0,1,0.1388888888888889,False
11,0.0,0,4.0,1.0,1.0,4.0,0.0,4.0,2.0,50.0,1.0,0,1,0,0,0.0,False
4,0.0,0,1.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,False
0,,0,0.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
26,11.0,3,17.62,7.0,59.0,2.0,1.0,30.0,9.0,30.0,1.0,0,0,0,1,0.11538461538461539,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,False
3,0.0,0,16.33,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,False
13,0.0,0,2.23,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0.0,False
13,0.0,0,21.92,0.0,1.0,0.0,0.0,2.0,1.0,50.0,0.0,0,0,0,1,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
1,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
26,3.0,4,55.08,3.0,5.0,0.0,0.0,16.0,1.0,6.0,0.0,0,0,0,1,0.15384615384615385,False
33,8.0,2,35.52,5.0,7.0,0.0,0.0,18.0,7.0,39.0,1.0,0,0,0,1,0.06060606060606061,False
6,1.0,0,26.17,0.0,24.0,0.0,0.0,,,,,1,0,0,0,0.0,False
2,0.0,0,8.5,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0.0,False
34,6.0,1,46.09,0.0,75.0,2.0,0.0,,,,,1,0,0,0,0.029411764705882353,False
17,4.0,1,5.35,1.0,2.0,0.0,0.0,12.0,5.0,42.0,0.0,0,1,0,0,0.058823529411764705,False
2,0.0,0,14.0,0.0,4.0,0.0,0.0,,,,,1,0,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
21,0.0,0,20.48,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0.0,False
0,,0,0.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
2,,0,28.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
32,3.0,0,43.91,2.0,114.0,0.0,0.0,11.0,1.0,9.0,0.0,0,0,0,1,0.0,False
0,,0,0.0,0.0,,,0.0,,,,,0,0,1,0,0.0,False
2,0.0,0,38.5,0.0,1.0,1.0,0.0,,,,,1,0,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,1,0,0,0,0.0,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,False
28,1.0,0,28.93,0.0,11.0,0.0,0.0,,,,,1,0,0,0,0.0,False
4,0.0,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,False
